timestamp,value,rolling_mean_10,rolling_mean_30,rolling_std_30,rolling_std_60,rolling_max_10,rolling_min_10,value_diff,pct_change,z_score,anomaly_score,model_anomaly,anomaly,anomaly_type
09-02-2026 00:25,52.57691847289248,,,,,,,,,,,0,0,normal
09-02-2026 00:26,49.18041233272456,,,,,,,,,,,0,0,normal
09-02-2026 00:27,52.669456644335085,,,,,,,,,,,0,0,normal
09-02-2026 00:28,47.30960949960286,,,,,,,,,,,0,0,normal
09-02-2026 00:29,49.97958683840951,,,,,,,,,,,0,0,normal
09-02-2026 00:30,51.59476984202198,,,,,,,,,,,0,0,normal
09-02-2026 00:31,51.64860671956638,,,,,,,,,,,0,0,normal
09-02-2026 00:32,50.773521792399,,,,,,,,,,,0,0,normal
09-02-2026 00:33,51.45229215510328,,,,,,,,,,,0,0,normal
09-02-2026 00:34,53.15718521867184,,,,,,,,,,,0,0,normal
09-02-2026 00:35,50.12650980285855,,,,,,,,,,,0,0,normal
09-02-2026 00:36,51.00818283346149,,,,,,,,,,,0,0,normal
09-02-2026 00:37,52.509323842488165,,,,,,,,,,,0,0,normal
09-02-2026 00:38,50.15814500999963,,,,,,,,,,,0,0,normal
09-02-2026 00:39,50.68629377220502,,,,,,,,,,,0,0,normal
09-02-2026 00:40,51.82741554384133,,,,,,,,,,,0,0,normal
09-02-2026 00:41,48.57904486352431,,,,,,,,,,,0,0,normal
09-02-2026 00:42,50.70253036102258,,,,,,,,,,,0,0,normal
09-02-2026 00:43,52.9563492411573,,,,,,,,,,,0,0,normal
09-02-2026 00:44,51.21009010348681,,,,,,,,,,,0,0,normal
09-02-2026 00:45,52.86629419427373,,,,,,,,,,,0,0,normal
09-02-2026 00:46,52.11723410501851,,,,,,,,,,,0,0,normal
09-02-2026 00:47,54.412953839150425,,,,,,,,,,,0,0,normal
09-02-2026 00:48,51.787276374174816,,,,,,,,,,,0,0,normal
09-02-2026 00:49,51.9505391579773,,,,,,,,,,,0,0,normal
09-02-2026 00:50,51.04830406210397,,,,,,,,,,,0,0,normal
09-02-2026 00:51,53.98959714333543,,,,,,,,,,,0,0,normal
09-02-2026 00:52,51.41623614622732,,,,,,,,,,,0,0,normal
09-02-2026 00:53,54.39573102816028,,,,,,,,,,,0,0,normal
09-02-2026 00:54,50.36130113877627,,,,,,,,,,,0,0,normal
09-02-2026 00:55,51.77110833106068,,,,,,,,,,,0,0,normal
09-02-2026 00:56,50.85980732822973,,,,,,,,,,,0,0,normal
09-02-2026 00:57,51.081559556798005,,,,,,,,,,,0,0,normal
09-02-2026 00:58,52.55888883186292,,,,,,,,,,,0,0,normal
09-02-2026 00:59,51.8538852436075,51.93364188101621,51.69536591941882,1.2901051512450579,1.6400919419721918,54.39573102816028,50.36130113877627,-0.7050035882554226,-0.013413593854899486,0.12287318133386034,,0,0,normal
09-02-2026 01:00,53.592584385050834,52.18806991331089,51.761959737519774,1.3354973756938742,1.6715137233501576,54.39573102816028,50.36130113877627,1.738699141443334,0.03353073994889666,1.3707437250334815,,0,0,normal
09-02-2026 01:01,52.26524681005422,52.015634879982784,51.78251440720271,1.3384347279874127,1.6628548184508591,54.39573102816028,50.36130113877627,-1.327337574996612,-0.024767187293301407,0.3606693645624313,,0,0,normal
09-02-2026 01:02,52.74178852137693,52.148190117497734,51.84812329816864,1.3355074335064996,1.6704514779616504,54.39573102816028,50.36130113877627,0.47654171132271017,0.009117754921441179,0.6691578053308871,,0,0,normal
09-02-2026 01:03,51.33441363674597,51.842058378356306,51.8441940142234,1.3368848915944458,1.6314574280696599,53.592584385050834,50.36130113877627,-1.4073748846309613,-0.026684246478682394,-0.3813195740954428,,0,0,normal
09-02-2026 01:04,52.2004204050006,52.02597030497874,51.81230185376769,1.315727322518148,1.6366172315572751,53.592584385050834,50.85980732822973,0.8660067682546284,0.01686990669422439,0.2949840324742161,,0,0,normal
09-02-2026 01:05,52.2725314228101,52.07611261415368,51.88383590776607,1.2787307287154297,1.610727352222688,53.592584385050834,50.85980732822973,0.07211101780949747,0.0013814259971474119,0.30396979310452465,,0,0,normal
09-02-2026 01:06,54.10691991905247,52.40082387323596,51.987127143952435,1.3296963336349246,1.6530045090037406,54.10691991905247,51.081559556798005,1.8343884962423758,0.035092780975246596,1.5941931413056287,,0,0,normal
09-02-2026 01:07,51.64666944918399,52.45733486247455,51.95837199750896,1.3273397578114075,1.6401808885327138,54.10691991905247,51.33441363674597,-2.460250469868484,-0.045470163031811506,-0.23483252610388622,,0,0,normal
09-02-2026 01:08,51.67850328768146,52.369296308056406,52.00905060676503,1.2845709573888227,1.57953000828151,54.10691991905247,51.33441363674597,0.03183383849746946,0.0006163773741265643,-0.2573211835300111,,0,0,normal
09-02-2026 01:09,53.08556033659847,52.49246381735551,52.08902615891147,1.274022393015662,1.5937998938870719,54.10691991905247,51.33441363674597,1.4070570489170109,0.027227124614741083,0.7821951820863682,,0,0,normal
09-02-2026 01:10,52.68615357378398,52.40182073622882,52.11765075990956,1.2775839088640393,1.599577374787676,54.10691991905247,51.33441363674597,-0.39940676281448617,-0.007523830591256386,0.4449827599816182,,0,0,normal
09-02-2026 01:11,52.94384008818713,52.46968006404211,52.26314393406499,1.0963923266773759,1.6114381179643196,54.10691991905247,51.33441363674597,0.25768651440314727,0.0048909722369896436,0.6208508921117613,,0,0,normal
09-02-2026 01:12,51.53802095512813,52.34930330741722,52.29099362053518,1.0655616674178234,1.5181019748221405,54.10691991905247,51.33441363674597,-1.4058191330589977,-0.026553025445781087,-0.7066439122493299,,0,0,normal
09-02-2026 01:13,52.40132533966189,52.45599447770883,52.272492823818666,1.0584053546371792,1.5217450806672512,54.10691991905247,51.53802095512813,0.8633043845337554,0.016750825284606696,0.12172322756944597,,0,0,normal
09-02-2026 01:14,50.66191876336471,52.30214431354524,52.25422044581459,1.0818513477004295,1.525088722161362,54.10691991905247,50.66191876336471,-1.7394065762971778,-0.03319394242459439,-1.4718303820894216,,0,0,normal
09-02-2026 01:15,52.260734219986496,52.30096459326287,52.23403511333835,1.075669038694967,1.472144902089461,54.10691991905247,50.66191876336471,1.5988154566217858,0.0315585255286055,0.024820930683788545,,0,0,normal
09-02-2026 01:16,51.15777797959704,52.006050399317324,52.20205324249097,1.0933790440316473,1.4726771336751245,53.08556033659847,50.66191876336471,-1.102956240389453,-0.02110487456503507,-0.955089882684545,,0,0,normal
09-02-2026 01:17,54.28719051363253,52.27010250576219,52.19786113164037,1.0848175289324204,1.5093038970109083,54.28719051363253,50.66191876336471,3.129412534035488,0.061171783795683554,1.9259731026362448,,0,0,normal
09-02-2026 01:18,53.55579892628933,52.45783206962297,52.25681188337752,1.109507541247297,1.5269732752886938,54.28719051363253,50.66191876336471,-0.7313915873432038,-0.013472636554281436,1.1707780205364773,,0,0,normal
09-02-2026 01:19,49.260516606079904,52.075327696571115,52.16714446498094,1.2365410260944774,1.5579709719056751,54.28719051363253,49.260516606079904,-4.295282320209424,-0.08020200251556642,-2.3506117448293704,,0,0,normal
09-02-2026 01:20,51.4133397416617,51.94804631335889,52.179312320966204,1.2269102428941498,1.5397150585600552,54.28719051363253,49.260516606079904,2.152823135581798,0.04370281279827437,-0.6243102001476941,,0,0,normal
09-02-2026 01:21,50.67813150757161,51.72147545529733,52.06893013310741,1.2072316501122213,1.5437593375108516,54.28719051363253,49.260516606079904,-0.735208234090095,-0.01429995090348768,-1.152056132231553,,0,0,normal
09-02-2026 01:22,50.15010423967434,51.58268378375195,52.02672573622231,1.2521331658999777,1.4240642149090001,54.28719051363253,49.260516606079904,-0.5280272678972651,-0.010419233152239915,-1.498739549159004,,0,0,normal
09-02-2026 01:23,50.33304842909666,51.375856092695436,51.89130298292019,1.205925936613807,1.4190848137998553,54.28719051363253,49.260516606079904,0.18294418942231516,0.0036479323861022817,-1.2921643912884473,,0,0,normal
09-02-2026 01:24,51.915177125809166,51.50118192893988,51.943098849154616,1.17080348997784,1.4155397224006545,54.28719051363253,49.260516606079904,1.582128696712509,0.03143319838736236,-0.02384834311177085,,0,0,normal
09-02-2026 01:25,52.837207508198205,51.55882925776105,51.978635488392534,1.181533304303866,1.418629526803407,54.28719051363253,49.260516606079904,0.922030382389039,0.017760324310454045,0.7266591781020703,,0,0,normal
09-02-2026 01:26,50.74667613297756,51.5177190730991,51.9748644485508,1.1854015514231178,1.385183242131586,54.28719051363253,49.260516606079904,-2.0905313752206425,-0.039565515927318384,-1.036094742831026,,0,0,normal
09-02-2026 01:27,52.87628537928401,51.376628559664255,52.03468864263366,1.1840509999526652,1.3877831705008916,53.55579892628933,49.260516606079904,2.129609246306451,0.04196549229600732,0.7107774383738511,,0,0,normal
09-02-2026 01:28,52.55579059702581,51.2766277267379,52.03458536813909,1.1840038360942773,1.2631875253463936,52.87628537928401,49.260516606079904,-0.3204947822582014,-0.006061219693465181,0.44020569275015414,,0,0,normal
09-02-2026 01:29,52.900137630818456,51.64058982921175,52.06946044771279,1.1938654617475706,1.2466911865329215,52.900137630818456,50.15010423967434,0.3443470337926442,0.006552028423146394,0.6957879340019814,,0,0,normal
09-02-2026 01:30,53.59235785730674,51.85849164077625,52.06945289678799,1.1938554968268054,1.2654118515652555,53.59235785730674,50.15010423967434,0.6922202264882813,0.013085414471303958,1.2756191721414627,,0,0,normal
09-02-2026 01:31,51.38169330069599,51.9288478200887,52.04000111314271,1.199742691530601,1.2668351224305159,53.59235785730674,50.15010423967434,-2.2106645566107446,-0.04124962298723245,-0.548707499611323,,0,0,normal
09-02-2026 01:32,55.99109235284612,52.512946631405875,52.14831124085835,1.3959149410367975,1.3628502797341169,55.99109235284612,50.33304842909666,4.609399052150124,0.08970897524094812,2.7528762670407363,,0,0,normal
09-02-2026 01:33,50.99222496535747,52.578864285031955,52.13690495181207,1.404168427602696,1.3672609684923946,55.99109235284612,50.74667613297756,-4.9988673874886445,-0.08927969034764771,-0.8152013419137214,,0,0,normal
09-02-2026 01:34,51.60242205490592,52.547588777941634,52.11697167347558,1.4074763170169562,1.359486858707846,55.99109235284612,50.74667613297756,0.6101970895484499,0.011966473123363297,-0.3655831450579649,,0,0,normal
09-02-2026 01:35,52.70191093767006,52.53405912088881,52.13128432397091,1.4112907695977461,1.3409987692881558,55.99109235284612,50.74667613297756,1.0994888827641347,0.021306923957837842,0.40432958678089453,,0,0,normal
09-02-2026 01:36,54.360984736076446,52.89548998119871,52.13975315120504,1.4242576256973052,1.3682283612826993,55.99109235284612,50.99222496535747,1.6590737984063892,0.031480334752350014,1.5595714881876843,,0,0,normal
09-02-2026 01:37,53.73638865472972,52.98150030874327,52.209410458056574,1.4501763617875438,1.3840846678923389,55.99109235284612,50.99222496535747,-0.6245960813467235,-0.011489785999630908,1.0529603411759765,,0,0,normal
09-02-2026 01:38,53.88860077688487,53.11478132672918,52.28308037436336,1.4781434410186238,1.3798935811949213,55.99109235284612,50.99222496535747,0.15221212215514868,0.002832570739599749,1.0861736134451951,,0,0,normal
09-02-2026 01:39,54.26362869922918,53.25113043357025,52.32234931978437,1.5153771467476969,1.3929734271129344,55.99109235284612,50.99222496535747,0.3750279223443087,0.006959318240550294,1.2810536199593496,,0,0,normal
09-02-2026 01:40,52.73815461455424,53.165710109295006,52.32408268781005,1.5158373056710683,1.3937434665042419,55.99109235284612,50.99222496535747,-1.52547408467494,-0.028112275593110247,0.2731638317615364,,0,0,normal
09-02-2026 01:41,53.4359346972008,53.37113424894549,52.34048584144384,1.525407386316619,1.3176063143553716,55.99109235284612,50.99222496535747,0.6977800826465597,0.013231029560029306,0.7181352768994577,,0,0,normal
09-02-2026 01:42,51.242726100347326,52.8962976236956,52.33064267961781,1.531703841152184,1.308305879050583,54.360984736076446,50.99222496535747,-2.1932085968534736,-0.041043702319075615,-0.7102656205733134,,0,0,normal
09-02-2026 01:43,50.51645912904464,52.84872104006432,52.267813805930565,1.5669564717749593,1.3257040872736352,54.360984736076446,50.51645912904464,-0.7262669713026852,-0.01417307443558824,-1.1176792134513405,,0,0,normal
09-02-2026 01:44,51.98651002792722,52.88712983736646,52.311966848082655,1.5385502932679087,1.318953492866044,54.360984736076446,50.51645912904464,1.470050898882576,0.0291004342788026,-0.2115347295304605,,0,0,normal
09-02-2026 01:45,51.41569410002206,52.758508153601646,52.28379884408384,1.5472316781001816,1.3213747917922243,54.360984736076446,50.51645912904464,-0.5708159279051586,-0.010980077862478455,-0.561069655145448,,0,0,normal
09-02-2026 01:46,54.3784001096897,52.76024969096297,52.39115291508692,1.5778371783877345,1.3492167800850003,54.3784001096897,50.51645912904464,2.9627060096676416,0.05762260067721958,1.259475452741828,,0,0,normal
09-02-2026 01:47,54.82772021957848,52.86938284744785,52.40917057195179,1.6031186982429197,1.3612526354508447,54.82772021957848,50.51645912904464,0.4493201098887809,0.00826284166107194,1.5086528840799591,,0,0,normal
09-02-2026 01:48,53.39570059570366,52.820092829329724,52.40383396093227,1.599432310726743,1.3667402930434853,54.82772021957848,50.51645912904464,-1.4320196238748224,-0.0261185330730469,0.6201366748185242,,0,0,normal
09-02-2026 01:49,52.68622457527103,52.66235241693391,52.51802422657197,1.4855098479698712,1.3665754081142258,54.82772021957848,50.51645912904464,-0.709476020432632,-0.013287137588184783,0.11322735351026157,0.015206878073513508,0,0,normal
09-02-2026 01:50,53.64058967551463,52.75259592302996,52.59226589103374,1.4840521923360477,1.3659406005067924,54.82772021957848,50.51645912904464,0.9543651002436064,0.01811412960289349,0.7063928006674248,0.01947961002588272,0,0,normal
09-02-2026 01:51,50.73182647001847,52.482185100311725,52.5940557231153,1.4816945642963448,1.3658568888434202,54.82772021957848,50.51645912904464,-2.9087632054961645,-0.05422690583925349,-1.2568239757167488,0.026256373152136803,0,0,normal
09-02-2026 01:52,55.513774184808895,52.90928990875788,52.77284472128645,1.500115358095489,1.420657081964263,55.513774184808895,50.51645912904464,4.781947714790427,0.09425932491542488,1.827145791642496,0.10738131403923035,0,0,normal
09-02-2026 01:53,56.43596746975036,53.50124074282845,52.97627535597491,1.5700250181321322,1.4918724300041526,56.43596746975036,50.73182647001847,0.9221932849414642,0.016611972406549436,2.203590435706217,0.04818645492196083,0,0,normal
09-02-2026 01:54,53.8229190835134,53.68488164838707,53.039866754565054,1.5641890962648684,1.4772287353988953,56.43596746975036,50.73182647001847,-2.6130483862369616,-0.04630111794641523,0.5006123177934155,0.22580425441265106,0,0,normal
09-02-2026 01:55,55.09179137408905,54.052491375793764,53.11501955009474,1.6076736666111824,1.5115877974394176,56.43596746975036,50.73182647001847,1.2688722905756507,0.023574943763396083,1.2295852479571587,0.1738893687725067,0,0,normal
09-02-2026 01:56,55.9470297057975,54.20935433540454,53.28836466918874,1.6237844153909184,1.5573389393663783,56.43596746975036,50.73182647001847,0.8552383317084491,0.015523879517751249,1.6373263663629254,0.43804898858070374,0,0,normal
09-02-2026 01:57,52.07696528693767,53.934278842140465,53.26172066611053,1.6372809781134852,1.545805813561666,56.43596746975036,50.73182647001847,-3.870064418859826,-0.06917372448923398,-0.7236115211806587,0.42733246088027954,0,0,normal
09-02-2026 01:58,53.38509914004944,53.93321869657505,53.28936428421132,1.6319434250485627,1.5486740106811967,56.43596746975036,50.73182647001847,1.3081338531117694,0.025119241221221555,0.05866309724264816,0.13503460586071014,0,0,normal
09-02-2026 01:59,55.30679181282479,54.19527542033042,53.36958609027819,1.6708390544940543,1.5819341252079941,56.43596746975036,50.73182647001847,1.9216926727753503,0.03599679880211548,1.159420901334632,0.01747654564678669,0,0,normal
09-02-2026 02:00,49.08417206014066,53.739633658793025,53.219313230372656,1.8438815824368402,1.64555486847488,56.43596746975036,49.08417206014066,-6.222619752684132,-0.11251095116388943,-2.2426283822234776,0.022991875186562538,0,0,normal
09-02-2026 02:01,54.145211585785816,54.08097217036975,53.31143050654232,1.8177567872763536,1.656077846464859,56.43596746975036,49.08417206014066,5.061039525645157,0.10310939989869006,0.4586868194247231,0.3427109718322754,0,0,normal
09-02-2026 02:02,51.08897382791282,53.638492134680156,53.14802655571121,1.7886679009465563,1.6686587060198559,56.43596746975036,49.08417206014066,-3.0562377578729993,-0.05644520851175916,-1.1511654716388393,0.02359386719763279,0,0,normal
09-02-2026 02:03,53.573213629273766,53.352216750632486,53.23405951117509,1.742886096385056,1.663807704269349,55.9470297057975,49.08417206014066,2.4842398013609497,0.048625752588588256,0.19459339242083606,0.018569516018033028,0,0,normal
09-02-2026 02:04,52.85082862093567,53.25500770437471,53.275673063376075,1.7173012197262782,1.6627122648701855,55.9470297057975,49.08417206014066,-0.7223850083380938,-0.013484070851843888,-0.24739075332871363,0.0424848310649395,0,0,normal
09-02-2026 02:05,54.85682198608214,53.23151076557402,53.347503431656484,1.7374239927169675,1.684872690489515,55.9470297057975,49.08417206014066,2.005993365146466,0.037955759966114,0.8687105512255509,0.019662072882056236,0,0,normal
09-02-2026 02:06,55.30064778614364,53.166872573608636,53.37882553332539,1.7645827686693227,1.7081812478030352,55.30679181282479,49.08417206014066,0.44382580006150363,0.008090621804050402,1.0891085909602893,0.0810917541384697,0,0,normal
09-02-2026 02:07,51.756571977618606,53.134833242676734,53.31283164408835,1.787620432285101,1.7070264815936842,55.30679181282479,49.08417206014066,-3.5440758085250366,-0.06408741941379315,-0.8705761236351433,0.1774248480796814,0,0,normal
09-02-2026 02:08,54.84138754332039,53.280462083003826,53.34459120296953,1.8065659025092045,1.7218001122517026,55.30679181282479,49.08417206014066,3.0848155657017813,0.059602393432002465,0.8285312693391924,0.18633712828159332,0,0,normal
09-02-2026 02:09,55.845950323407095,53.33437793406206,53.3973352571088,1.8567253331086155,1.7655077072969179,55.845950323407095,49.08417206014066,1.004562780086708,0.018317603275321614,1.318781524997405,0.0725167915225029,0,0,normal
09-02-2026 02:10,52.83860059433301,53.70982078748129,53.400683456434756,1.8555858718485878,1.7653632003124657,55.845950323407095,51.08897382791282,-3.007349729074086,-0.053850811234446794,-0.3029139586742938,0.034063730388879776,0,0,normal
09-02-2026 02:11,53.47836206881777,53.64313583578449,53.402097702155324,1.8556298328510337,1.767129049104446,55.845950323407095,51.08897382791282,0.6397614744847644,0.012107842889264253,0.041098911707662875,0.018443668261170387,0,0,normal
09-02-2026 02:12,53.68309880648236,53.90254833364145,53.48344345902649,1.8106491707019479,1.7613875971182509,55.845950323407095,51.756571977618606,0.20473673766458944,0.0038284032970405946,0.11026727357595834,0.011271939612925053,0,0,normal
09-02-2026 02:13,51.71535429363328,53.71676240007739,53.52340663117945,1.755290464126145,1.7669432519498163,55.845950323407095,51.71535429363328,-1.9677445128490803,-0.03665482352169036,-1.0300587706128097,0.009585117921233177,0,0,normal
09-02-2026 02:14,52.60275240537199,53.69195477852103,53.543948043760935,1.7402257912913919,1.7429607893316157,55.845950323407095,51.71535429363328,0.8873981117387046,0.017159277430454534,-0.5408468505058198,0.03117273561656475,0,0,normal
09-02-2026 02:15,51.83301300622588,53.38957388053541,53.557858673967736,1.7242211337120552,1.7466068502830434,55.845950323407095,51.71535429363328,-0.7697393991461041,-0.014633063175369054,-1.0003622122578055,0.03251924365758896,0,0,normal
09-02-2026 02:16,53.6647379457039,53.22598289649143,53.534069935168205,1.7174196244649171,1.7336539214093811,55.845950323407095,51.71535429363328,1.8317249394780148,0.03533896320590113,0.0760839160530755,0.07880404591560364,0,0,normal
09-02-2026 02:17,53.72637126705692,53.42296282543526,53.497358303417485,1.7005008517283515,1.727893675116031,55.845950323407095,51.71535429363328,0.06163332135302113,0.0011484882571377586,0.1346738305991851,0.08430943638086319,0,0,normal
09-02-2026 02:18,52.81790222102978,53.2206142932062,53.47809835759502,1.704958176937751,1.7261575671860463,55.845950323407095,51.71535429363328,-0.9084690460271361,-0.016909183043675502,-0.38722130870741245,0.03735071048140526,0,0,normal
09-02-2026 02:19,56.421258536678096,53.2781451145333,53.602599489641925,1.7798653665112407,1.714888439457339,56.421258536678096,51.71535429363328,3.6033563156483126,0.06822225351868694,1.5836360997130339,0.04323195666074753,0,0,normal
09-02-2026 02:20,55.20853301049558,53.515138356149556,53.65486426747462,1.803878312026631,1.7230834501534655,56.421258536678096,51.71535429363328,-1.212725526182517,-0.02149412398155126,0.8612935432853187,0.04579831659793854,0,0,normal
09-02-2026 02:21,54.57833767990325,53.625135917258106,53.78308130780412,1.723876914445451,1.7027130353203945,56.421258536678096,51.71535429363328,-0.6301953305923291,-0.011414817533233923,0.46131853465591294,0.07338633388280869,0,0,normal
09-02-2026 02:22,56.92452173737254,53.94927821034712,53.83010622622291,1.7906635903276127,1.7223105864002797,56.92452173737254,51.71535429363328,2.346184057469287,0.04298745907633594,1.7280831127992529,0.09853450208902359,0,0,normal
09-02-2026 02:23,53.89046656583176,54.16678943756697,53.745256196092285,1.721917049543092,1.6790801688696673,56.92452173737254,51.83301300622588,-3.0340551715407784,-0.05329961638568914,0.08433064169845154,0.3184393346309662,0,0,normal
09-02-2026 02:24,56.81497863393434,54.5880120604232,53.84499151443965,1.8109218622991863,1.7260763199293894,56.92452173737254,51.83301300622588,2.9245120681025796,0.054267707341706606,1.6400415618838067,0.08333728462457657,0,0,normal
09-02-2026 02:25,55.118329003691926,54.91654366016981,53.84587610209308,1.8115582618467894,1.7376033083347766,56.92452173737254,52.81790222102978,-1.6966496302424119,-0.029862717034078723,0.7024079370771367,0.05694882571697235,0,0,normal
09-02-2026 02:26,55.286066165554985,55.07867648215491,53.823843984084995,1.78900179518146,1.7152356448489923,56.92452173737254,52.81790222102978,0.16773716186305876,0.003043219286488652,0.8173396949116394,0.003494460601359606,0,0,normal
09-02-2026 02:27,55.10804449440007,55.21684380488923,53.92487995766707,1.7724581897809784,1.7244174537264934,56.92452173737254,52.81790222102978,-0.17802167115491585,-0.0032200097330460364,0.6675274731750928,0.00667194789275527,0,0,normal
09-02-2026 02:28,57.06946595308388,55.64200017809465,54.04769218476822,1.8592843029701582,1.7760700496975954,57.06946595308388,53.89046656583176,1.9614214586838088,0.03559228923252977,1.6252349161924562,0.021241445094347,0,0,normal
09-02-2026 02:29,53.91987786289267,55.391862110716104,54.00146171977049,1.8440780558836087,1.773469671229155,57.06946595308388,53.89046656583176,-3.1495880901912088,-0.055188672919779025,-0.04424099978714226,0.045047577470541,0,0,normal
09-02-2026 02:30,55.24207417839101,55.39521622750565,54.20672512371217,1.605094068952446,1.784753200682689,57.06946595308388,53.89046656583176,1.3221963154983385,0.02452150056534652,0.6450394869096694,0.020420223474502563,0,0,normal
09-02-2026 02:31,56.93994166339486,55.631376625854806,54.2998827929658,1.68072049751892,1.8058208216935703,57.06946595308388,53.89046656583176,1.6978674850038544,0.030735042270878532,1.5707899524794955,0.020994829013943672,0,0,normal
09-02-2026 02:32,55.21954923604103,55.46087937572165,54.437568639903404,1.5744396763981057,1.7926941342706246,57.06946595308388,53.89046656583176,-1.7203924273538291,-0.03021415858702614,0.49667231324263256,0.09752683341503143,0,0,normal
09-02-2026 02:33,56.84197274732847,55.75602999387132,54.5465272771719,1.6248590234043805,1.7968678940346408,57.06946595308388,53.91987786289267,1.6224235112874368,0.02938132479771327,1.412704386714848,0.07232121378183365,0,0,normal
09-02-2026 02:34,53.87970917767011,55.4625030482449,54.580823295729715,1.5984777723327561,1.7715962461583648,57.06946595308388,53.87970917767011,-2.9622635696583615,-0.05211401762613144,-0.4386136174020289,0.1477450281381607,0,0,normal
09-02-2026 02:35,54.01710603690928,55.352380751566635,54.55283276409061,1.6008284735011364,1.7642869881827015,57.06946595308388,53.87970917767011,0.13739685923917477,0.0025500668310236563,-0.3346559210117315,0.040805183351039886,0,0,normal
09-02-2026 02:36,54.696735156569375,55.29344765066808,54.53270234310481,1.5948865035986028,1.766143549844268,57.06946595308388,53.87970917767011,0.6796291196600919,0.012581738814287924,0.10284920782416317,0.018471593037247658,0,0,normal
09-02-2026 02:37,52.03515347382861,54.98615854861093,54.541988392978475,1.578896269310643,1.7832977528124099,57.06946595308388,52.03515347382861,-2.661581682740767,-0.04866070479566997,-1.5877134982682355,0.04903150722384453,0,0,normal
09-02-2026 02:38,54.41281878016716,54.72049383131925,54.527702767540035,1.5780325158669977,1.784388216241101,56.93994166339486,52.03515347382861,2.3776653063385496,0.04569344275181986,-0.07280204065361627,0.16127640008926392,0,0,normal
09-02-2026 02:39,54.10938733918032,54.73944477894802,54.469817334732475,1.559753533713126,1.7840194976416448,56.93994166339486,52.03515347382861,-0.3034314409868344,-0.005576469805997797,-0.23108137777006238,0.028435111045837402,0,0,normal
09-02-2026 02:40,56.154396171548754,54.830676978263796,54.580343853973,1.5576569047175568,1.7996671286409875,56.93994166339486,52.03515347382861,2.0450088323684312,0.03779397500011328,1.010525689456095,0.03108859807252884,0,0,normal
09-02-2026 02:41,53.85482229562332,54.522165041486645,54.59289252819985,1.5499705175359018,1.798291253621041,56.84197274732847,52.03515347382861,-2.2995738759254323,-0.04095091449118882,-0.4761834010558396,0.01897527649998665,0,0,normal
09-02-2026 02:42,55.31645662071074,54.53185577995362,54.64733778867413,1.5455915209566102,1.7691880434891862,56.84197274732847,52.03515347382861,1.4616343250874166,0.02714026827651783,0.4329208739592936,0.04245045408606529,0,0,normal
09-02-2026 02:43,53.55389737947814,54.20304824316859,54.708622558202286,1.4593710426534046,1.7083270489241904,56.154396171548754,52.03515347382861,-1.7625592412326014,-0.03186319856526554,-0.7912485207494914,0.08558925986289978,0,0,normal
09-02-2026 02:44,58.22392521961955,54.637469847363526,54.895994985343876,1.5383887929631204,1.7653741841339303,58.22392521961955,52.03515347382861,4.670027840141415,0.0872023899035772,2.1632569409620346,0.08237313479185104,0,0,normal
09-02-2026 02:45,55.599919007255856,54.79575114439818,55.021558518711544,1.4296518344904008,1.7351046577177116,58.22392521961955,52.03515347382861,-2.624006212363696,-0.04506749076888916,0.40454638996106984,0.0574454702436924,0,0,normal
